iso3,year,climate_vulnerability
ALB,1999,0.458679034756272
ALB,2000,0.456919016196982
ALB,2001,0.458306692467454
ALB,2002,0.456053766085959
ALB,2003,0.454570901651314
ALB,2004,0.449381951787582
ALB,2005,0.445477981646448
ALB,2006,0.443758190000366
ALB,2007,0.443803376874808
ALB,2008,0.441177631980773
ALB,2009,0.441311445271556
ALB,2010,0.431833568262864
ALB,2011,0.429483768942901
ALB,2012,0.421123244527392
ALB,2013,0.421483656902282
ALB,2014,0.415760258788981
ALB,2015,0.411554940846958
ALB,2016,0.412314967861303
ALB,2017,0.414393459739393
ALB,2018,0.407147343842414
ALB,2019,0.401351320918995
ALB,2020,0.395254408098606
ALB,2021,0.383450140960649
ALB,2022,0.380608710119157
ALB,2023,0.380184451027829
ALB,2025,0.3694
ARE,1990,0.4144
ARE,1995,0.410901729783583
ARE,1996,0.410554364235514
ARE,1997,0.409657732348214
ARE,1998,0.407791153860996
ARE,1999,0.407971434766981
ARE,2000,0.40739808399497
ARE,2001,0.405263582160508
ARE,2002,0.40329138811867
ARE,2003,0.402303043344332
ARE,2004,0.402031281943074
ARE,2005,0.402501088309128
ARE,2006,0.402595953952241
ARE,2007,0.402974134619077
ARE,2008,0.404208074221274
ARE,2009,0.405534695878042
ARE,2010,0.405581472532573
ARE,2011,0.405633468695195
ARE,2012,0.404913821110829
ARE,2013,0.404589206670404
ARE,2014,0.403896230212973
ARE,2015,0.40096175976111
ARE,2016,0.399137506752734
ARE,2017,0.399242368566057
ARE,2018,0.39884697433587
ARE,2019,0.397903357463681
ARE,2020,0.384470576615922
ARE,2021,0.382144458269249
ARE,2022,0.383254151903709
ARE,2023,0.382862724694561
ARE,2025,0.3765
ARG,1990,0.4022
ARG,1995,0.402014737480192
ARG,1996,0.402452961809246
ARG,1997,0.402480144363394
ARG,1998,0.402137567749629
ARG,1999,0.401970589509592
ARG,2000,0.401817508399323
ARG,2001,0.402706970148319
ARG,2002,0.403816513486999
ARG,2003,0.40226721997832
ARG,2004,0.40723811636394
ARG,2005,0.402375656409618
ARG,2006,0.4013090965324
ARG,2007,0.401430656657054
ARG,2008,0.402465474173953
ARG,2009,0.401555226654064
ARG,2010,0.401211002814394
ARG,2011,0.403016662782255
ARG,2012,0.402684521100847
ARG,2013,0.400681276190246
ARG,2014,0.401533576867251
ARG,2015,0.401349680015877
ARG,2016,0.402707730093365
ARG,2017,0.403895553808896
ARG,2018,0.38331499562736
ARG,2019,0.381364588553903
ARG,2020,0.379582170427316
ARG,2021,0.381593438252645
ARG,2022,0.38149864468114
ARG,2023,0.383358084544623
ARG,2025,0.3834
ARM,1990,0.4164
ARM,1995,0.401429554796693
ARM,1996,0.391140825553881
ARM,1997,0.393306597577059
ARM,1998,0.391376844067755
ARM,1999,0.386917626855401
ARM,2000,0.386503471982725
ARM,2001,0.390283858061105
ARM,2002,0.373487228417655
ARM,2003,0.371794728647145
ARM,2004,0.373608808738997
ARM,2005,0.378909855376541
ARM,2006,0.376290833952446
ARM,2007,0.379010273406683
ARM,2008,0.371413300012588
ARM,2009,0.365629052161441
ARM,2010,0.360416761792963
ARM,2011,0.361389603971077
ARM,2012,0.363919341031858
ARM,2013,0.363941116121719
ARM,2014,0.360753251488607
ARM,2015,0.361692480349331
ARM,2016,0.36261667944711
ARM,2017,0.360058152073037
ARM,2018,0.367643118683015
ARM,2019,0.368526793861459
ARM,2020,0.370647590595447
ARM,2021,0.364062261182347
ARM,2022,0.359560825233757
ARM,2023,0.357311529443697
ARM,2025,0.3532
ATG,1990,0.4883
ATG,1995,0.487472229718716
ATG,1996,0.487185587062111
ATG,1997,0.486207323855591
ATG,1998,0.486123688755584
ATG,1999,0.486950982907508
ATG,2000,0.486678995517589
ATG,2001,0.485488659201907
ATG,2002,0.483896171859886
ATG,2003,0.483175986355117
ATG,2004,0.48325492600571
ATG,2005,0.484491895590046
ATG,2006,0.479355462833013
ATG,2007,0.479210714940806
ATG,2008,0.47918880893635
ATG,2009,0.477987347117627
ATG,2010,0.480369933520244
ATG,2011,0.482879607314819
ATG,2012,0.479334540090043
ATG,2013,0.47588587290768
ATG,2014,0.473479275818013
ATG,2015,0.476873195191819
ATG,2016,0.474410172010269
ATG,2017,0.472817217975973
ATG,2018,0.475272053209847
ATG,2019,0.467683678007451
ATG,2020,0.468417107456835
ATG,2021,0.468269964515137
ATG,2022,0.46820476168581
ATG,2023,0.467682283209992
ATG,2025,0.4646
AUS,1990,0.325
AUS,1995,0.326823263325125
AUS,1996,0.326794914282787
AUS,1997,0.328090534927765
AUS,1998,0.328528753887412
AUS,1999,0.328661441510613
AUS,2000,0.328628651535517
AUS,2001,0.327674511084618
AUS,2002,0.32802238733829
AUS,2003,0.327501574581178
AUS,2004,0.326798736634886
AUS,2005,0.327109606521956
AUS,2006,0.327094541959786
AUS,2007,0.327129580409532
AUS,2008,0.326554941565743
AUS,2009,0.326861042481775
AUS,2010,0.326500154255844
AUS,2011,0.326581350959777
AUS,2012,0.327651540035783
AUS,2013,0.326712009769403
AUS,2014,0.32645269162782
AUS,2015,0.327117292417006
AUS,2016,0.327979279108869
AUS,2017,0.327616763315701
AUS,2018,0.315568019164912
AUS,2019,0.313562157614812
AUS,2020,0.313767368750102
AUS,2021,0.313158326542816
AUS,2022,0.315876227738523
AUS,2023,0.31593723845745
AUS,2025,0.3161
AUT,1990,0.3088
AUT,1995,0.306340542266892
AUT,1996,0.307166938443417
AUT,1997,0.306122540053243
AUT,1998,0.30666861277041
AUT,1999,0.304669939138431
AUT,2000,0.303916868932696
AUT,2001,0.303792622539124
AUT,2002,0.30441475382393
AUT,2003,0.304641058529751
AUT,2004,0.304329440225116
AUT,2005,0.304438612882453
AUT,2006,0.304317367633752
AUT,2007,0.303076263123341
AUT,2008,0.303471946549505
AUT,2009,0.303918635246437
AUT,2010,0.302436123092934
AUT,2011,0.30351203906509
AUT,2012,0.299746164396747
AUT,2013,0.301120968660119
AUT,2014,0.303702659297618
AUT,2015,0.300143776306643
AUT,2016,0.298561539584274
AUT,2017,0.298476532528222
AUT,2018,0.297677048212416
AUT,2019,0.298257250768928
AUT,2020,0.293809067480789
AUT,2021,0.291540762810979
AUT,2022,0.299110526645385
AUT,2023,0.295316568589894
AUT,2025,0.2944
AZE,1990,0.4462
AZE,1995,0.443240197281227
AZE,1996,0.444124664785553
AZE,1997,0.43773970796775
AZE,1998,0.436803064316287
AZE,1999,0.439603529553554
AZE,2000,0.440267290835968
AZE,2001,0.428598523378643
AZE,2002,0.424762227472133
AZE,2003,0.423938920105322
AZE,2004,0.420691354048815
AZE,2005,0.417584202165285
AZE,2006,0.416495863703698
AZE,2007,0.416968144256549
AZE,2008,0.413541373603542
AZE,2009,0.412182231110915
AZE,2010,0.412433420974441
AZE,2011,0.408604979566117
AZE,2012,0.406015071896848
AZE,2013,0.402166930525945
AZE,2014,0.402055151781851
AZE,2015,0.400886252186685
AZE,2016,0.40266599423888
AZE,2017,0.403565986685036
AZE,2018,0.401345007788368
AZE,2019,0.400610651992998
AZE,2020,0.402296116571452
AZE,2021,0.402988104884766
AZE,2022,0.405809263952388
AZE,2023,0.404253804565205
AZE,2025,0.4054
BDI,1990,0.5452
BDI,1995,0.544364171418596
BDI,1996,0.54212782369448
BDI,1997,0.542774195016091
BDI,1998,0.542596831320756
BDI,1999,0.537428140062844
BDI,2000,0.543544999615066
BDI,2001,0.566119399380573
BDI,2002,0.560019563701801
BDI,2003,0.564632650634888
BDI,2004,0.565848890848199
BDI,2005,0.568921966879597
BDI,2006,0.575360619689561
BDI,2007,0.567915124258136
BDI,2008,0.56648134489556
BDI,2009,0.566932772156516
BDI,2010,0.565616727549399
BDI,2011,0.573775984057699
BDI,2012,0.57854382033712
BDI,2013,0.564235235584711
BDI,2014,0.555772609627365
BDI,2015,0.55572143240553
BDI,2016,0.560540489048128
BDI,2017,0.560431699753392
BDI,2018,0.557731433070654
BDI,2019,0.557046401640304
BDI,2020,0.556977676883822
BDI,2021,0.555845348816973
BDI,2022,0.554106216917647
BDI,2023,0.553186563369384
BDI,2025,0.5514
BEL,1990,0.3597
BEL,1995,0.357881934958883
BEL,1996,0.356996536159483
BEL,1997,0.356910997002944
BEL,1998,0.356656952815529
BEL,1999,0.356501833625101
BEL,2000,0.356108578912374
BEL,2001,0.356655893504816
BEL,2002,0.354638571739617
BEL,2003,0.355704316168553
BEL,2004,0.351743227187686
BEL,2005,0.350568617650558
BEL,2006,0.350747410035775
BEL,2007,0.352060242878519
BEL,2008,0.353150210178792
BEL,2009,0.351717938522834
BEL,2010,0.353084644440966
BEL,2011,0.346981968907434
BEL,2012,0.345817592860862
BEL,2013,0.345118499876652
BEL,2014,0.343070592126183
BEL,2015,0.343754896121476
BEL,2016,0.340900664323307
BEL,2017,0.341580793339684
BEL,2018,0.34428605662023
BEL,2019,0.335382000287438
BEL,2020,0.334969174860605
BEL,2021,0.332161747237053
BEL,2022,0.333294723985269
BEL,2023,0.334702001024289
BEL,2025,0.3309
BEN,1990,0.5782
BEN,1995,0.576331673465284
BEN,1996,0.579244774901926
BEN,1997,0.577464168932563
BEN,1998,0.575453786558129
BEN,1999,0.574959715598466
BEN,2000,0.574505398211559
BEN,2001,0.579296152455597
BEN,2002,0.580744640246771
BEN,2003,0.575902809887557
BEN,2004,0.574004015599738
BEN,2005,0.577165667200976
BEN,2006,0.578812612041637
BEN,2007,0.576068172538852
BEN,2008,0.583384561126187
BEN,2009,0.579852645933007
BEN,2010,0.586485281723795
BEN,2011,0.583306152806076
BEN,2012,0.580838055670616
BEN,2013,0.579385821359377
BEN,2014,0.581702573212594
BEN,2015,0.576537845770553
BEN,2016,0.585880278601888
BEN,2017,0.583574401058511
BEN,2018,0.584776065066707
BEN,2019,0.57994618108686
BEN,2020,0.574438585217661
BEN,2021,0.577656737259558
BEN,2022,0.570411821017918
BEN,2023,0.5713164455052
BEN,2025,0.5659
BFA,1990,0.5825
BFA,1995,0.5837788788347
BFA,1996,0.585085517633329
BFA,1997,0.583238238741249
BFA,1998,0.586026899564358
BFA,1999,0.588035900271872
BFA,2000,0.585047265561748
BFA,2001,0.579874936714662
BFA,2002,0.579821628870737
BFA,2003,0.581019805080309
BFA,2004,0.571127829649335
BFA,2005,0.570111426138937
BFA,2006,0.566680550711757
BFA,2007,0.566474938617503
BFA,2008,0.564832337812381
BFA,2009,0.562176731406206
BFA,2010,0.558253496184134
BFA,2011,0.554980662662595
BFA,2012,0.552841202678991
BFA,2013,0.547578749950569
BFA,2014,0.540492588634119
BFA,2015,0.543528834021826
BFA,2016,0.53719032146224
BFA,2017,0.524013171811851
BFA,2018,0.520569239227855
BFA,2019,0.51822331957572
BFA,2020,0.521637813046896
BFA,2021,0.520739386451671
BFA,2022,0.522186511718832
BFA,2023,0.520926376262667
BFA,2025,0.5211
BGD,1990,0.5872
BGD,1995,0.576220664142081
BGD,1996,0.574860698843949
BGD,1997,0.580283441140606
BGD,1998,0.570722467727366
BGD,1999,0.568324982370442
BGD,2000,0.565245405781607
BGD,2001,0.567012547134796
BGD,2002,0.563576438147786
BGD,2003,0.563864958069721
BGD,2004,0.56343042850156
BGD,2005,0.560102618247176
BGD,2006,0.554115989577631
BGD,2007,0.563409511108052
BGD,2008,0.557822556460093
BGD,2009,0.556202464707568
BGD,2010,0.554066162157698
BGD,2011,0.553562045951478
BGD,2012,0.544983490051936
BGD,2013,0.544997102461483
BGD,2014,0.548921522578754
BGD,2015,0.538382156514073
BGD,2016,0.534508970977934
BGD,2017,0.529671189784003
BGD,2018,0.528898395231602
BGD,2019,0.529206492636317
BGD,2020,0.528183627327675
BGD,2021,0.557245693286426
BGD,2022,0.568568181856243
BGD,2023,0.568382610178076
BGD,2025,0.5842
BGR,1990,0.3761
BGR,1995,0.374491262941731
BGR,1996,0.373326605884086
BGR,1997,0.372799086947474
BGR,1998,0.3707215004775
BGR,1999,0.368723180387331
BGR,2000,0.372886201327781
BGR,2001,0.37065380260507
BGR,2002,0.369646507837929
BGR,2003,0.366777847032076
BGR,2004,0.364910157970245
BGR,2005,0.361750014883773
BGR,2006,0.361017822559379
BGR,2007,0.362553637901793
BGR,2008,0.363677879761095
BGR,2009,0.363197402627346
BGR,2010,0.358876562959294
BGR,2011,0.354601442101865
BGR,2012,0.350127650977466
BGR,2013,0.350811797981278
BGR,2014,0.349755752693075
BGR,2015,0.351953611637184
BGR,2016,0.353664577431849
BGR,2017,0.356912824265622
BGR,2018,0.334170668507611
BGR,2019,0.334079817248937
BGR,2020,0.334282923649361
BGR,2021,0.330291481287015
BGR,2022,0.353332610935205
BGR,2023,0.354212115609604
BGR,2025,0.3622
BHR,1990,0.4512
BHR,1995,0.44751143302962
BHR,1996,0.449610335384923
BHR,1997,0.448195443902686
BHR,1998,0.446697952123445
BHR,1999,0.444738967140388
BHR,2000,0.443802945138914
BHR,2001,0.444321597870136
BHR,2002,0.443751070390908
BHR,2003,0.440829951565059
BHR,2004,0.437495645260873
BHR,2005,0.436011807379983
BHR,2006,0.434831387489945
BHR,2007,0.432992735970108
BHR,2008,0.434331046289821
BHR,2009,0.434010074839797
BHR,2010,0.434397643486136
BHR,2011,0.435513245732926
BHR,2012,0.436909045903586
BHR,2013,0.437002767160466
BHR,2014,0.43803259565986
BHR,2015,0.438215796403492
BHR,2016,0.437940822139023
BHR,2017,0.438831380556338
BHR,2018,0.439296818195522
BHR,2019,0.437471691039753
BHR,2020,0.436644211159774
BHR,2021,0.43422865730641
BHR,2022,0.435709596485367
BHR,2023,0.435632072422982
BHR,2025,0.4342
BHS,1990,0.4631
BHS,1995,0.463742577056541
BHS,1996,0.463471479443091
BHS,1997,0.462271759413657
BHS,1998,0.463809072836651
BHS,1999,0.465004957619894
BHS,2000,0.464375805878004
BHS,2001,0.463895071574523
BHS,2002,0.464640430330813
BHS,2003,0.463991287983403
BHS,2004,0.463942626565556
BHS,2005,0.461465172350944
BHS,2006,0.461017686364701
BHS,2007,0.461013922382915
BHS,2008,0.458093051138473
BHS,2009,0.45984811540009
BHS,2010,0.458686075248946
BHS,2011,0.456135245110506
BHS,2012,0.454013285608455
BHS,2013,0.452995539369164
BHS,2014,0.452721186822024
BHS,2015,0.455416869422402
BHS,2016,0.45670949549257
BHS,2017,0.457399179817992
BHS,2018,0.45838982493729
BHS,2019,0.4571006065355
BHS,2020,0.458576558149906
BHS,2021,0.459034868793215
BHS,2022,0.458947897959072
BHS,2023,0.458425830822161
BHS,2025,0.4584
BIH,1990,0.4026
BIH,1995,0.39173880864935
BIH,1996,0.388643989429583
BIH,1997,0.382313690882596
BIH,1998,0.380434739010631
BIH,1999,0.379505322590766
BIH,2000,0.380892934886379
BIH,2001,0.373880766490341
BIH,2002,0.371462573612147
BIH,2003,0.368269171455607
BIH,2004,0.366870401300289
BIH,2005,0.36580743952613
BIH,2006,0.363285903575984
BIH,2007,0.362488317651816
BIH,2008,0.36018489062354
BIH,2009,0.360868187139094
BIH,2010,0.358086868777428
BIH,2011,0.35567853724884
BIH,2012,0.351573580399197
BIH,2013,0.350151257937852
BIH,2014,0.348200634410639
BIH,2015,0.350569221456248
BIH,2016,0.346865906193011
BIH,2017,0.347346579802012
BIH,2018,0.343136653112688
BIH,2019,0.344722814219725
BIH,2020,0.34429718398682
BIH,2021,0.34364963224281
BIH,2022,0.3456894680814
BIH,2023,0.346513954253632
BIH,2025,0.3479
BLR,1990,0.3686
BLR,1995,0.371770725689055
BLR,1996,0.370091902416189
BLR,1997,0.37192749546561
BLR,1998,0.370395025669271
BLR,1999,0.370520445560985
BLR,2000,0.374932812960924
BLR,2001,0.371377836848701
BLR,2002,0.3691206660337
BLR,2003,0.366464847174722
BLR,2004,0.363414968942477
BLR,2005,0.360203099936418
BLR,2006,0.359185981918316
BLR,2007,0.357689558810707
BLR,2008,0.358007284311769
BLR,2009,0.354615681738197
BLR,2010,0.3538374515555
BLR,2011,0.35051429581735
BLR,2012,0.351732341066336
BLR,2013,0.352705690992511
BLR,2014,0.354276266280424
BLR,2015,0.355484324473633
BLR,2016,0.347060264971145
BLR,2017,0.345213957656837
BLR,2018,0.340251406474035
BLR,2019,0.330327960380497
BLR,2020,0.330223127056237
BLR,2021,0.328353434106408
BLR,2022,0.322992144645975
BLR,2023,0.323182586394448
BLR,2025,0.3164
BLZ,1990,0.5074
BLZ,1995,0.49424188070785
BLZ,1996,0.494100812606468
BLZ,1997,0.492830263087486
BLZ,1998,0.488255608680331
BLZ,1999,0.487321763402318
BLZ,2000,0.481078869918413
BLZ,2001,0.481986948812207
BLZ,2002,0.465988095995439
BLZ,2003,0.467504434521806
BLZ,2004,0.479494678963815
BLZ,2005,0.474322444090025
BLZ,2006,0.473560193931532
BLZ,2007,0.477154346742442
BLZ,2008,0.473754364586001
BLZ,2009,0.468558993751464
BLZ,2010,0.469604563879054
BLZ,2011,0.465927754312134
BLZ,2012,0.463520018493945
BLZ,2013,0.454016812494056
BLZ,2014,0.469412282747262
BLZ,2015,0.457376178713085
BLZ,2016,0.45344608503568
BLZ,2017,0.453212932973945
BLZ,2018,0.452461522841639
BLZ,2019,0.458243586868228
BLZ,2020,0.459953583453054
BLZ,2021,0.461336580967266
BLZ,2022,0.467712949739228
BLZ,2023,0.467284269569326
BLZ,2025,0.4732
BOL,1990,0.4917
BOL,1995,0.485828533967038
BOL,1996,0.482812360898098
BOL,1997,0.48212631392896
BOL,1998,0.479523711316584
BOL,1999,0.479223661324356
BOL,2000,0.47993735209552
BOL,2001,0.479876268055142
BOL,2002,0.481512908230058
BOL,2003,0.480547965363002
BOL,2004,0.478498158000122
BOL,2005,0.478447654452833
BOL,2006,0.472617660005118
BOL,2007,0.472160722898565
BOL,2008,0.470373176003302
BOL,2009,0.465805273328552
BOL,2010,0.462553410007296
BOL,2011,0.462411886120561
BOL,2012,0.460337288988566
BOL,2013,0.460435132798297
BOL,2014,0.459861982012733
BOL,2015,0.459259432876688
BOL,2016,0.451721589483558
BOL,2017,0.444520992374062
BOL,2018,0.44290055218291
BOL,2019,0.441068548344739
BOL,2020,0.442833207679168
BOL,2021,0.448273468241176
BOL,2022,0.450418330773675
BOL,2023,0.450779731061735
BOL,2025,0.4539
BRA,1990,0.4153
BRA,1995,0.40620858942962
BRA,1996,0.406644681609789
BRA,1997,0.405166625261598
BRA,1998,0.401798030898223
BRA,1999,0.399497104102055
BRA,2000,0.397110242761042
BRA,2001,0.394592128783819
BRA,2002,0.391493908799053
BRA,2003,0.38905754975968
BRA,2004,0.38807771036019
BRA,2005,0.385046386841539
BRA,2006,0.383436145989332
BRA,2007,0.383110250221695
BRA,2008,0.381610232690544
BRA,2009,0.378900114469374
BRA,2010,0.378526828445353
BRA,2011,0.377964649422445
BRA,2012,0.377579515585208
BRA,2013,0.375542486696053
BRA,2014,0.37401153569916
BRA,2015,0.370834532029391
BRA,2016,0.369249005498211
BRA,2017,0.368032029415449
BRA,2018,0.367247171402822
BRA,2019,0.368938813790823
BRA,2020,0.368474971010616
BRA,2021,0.369145797647028
BRA,2022,0.368167155175138
BRA,2023,0.368520164456009
BRA,2025,0.369
BRB,1990,0.3594
BRB,1995,0.356884170638087
BRB,1996,0.356856661946543
BRB,1997,0.357939077770395
BRB,1998,0.357825563558599
BRB,1999,0.356116943360724
BRB,2000,0.354356642071039
BRB,2001,0.355208987431593
BRB,2002,0.369731284496647
BRB,2003,0.367252319596187
BRB,2004,0.356995605168985
BRB,2005,0.359752260581963
BRB,2006,0.360893078414316
BRB,2007,0.365309991208976
BRB,2008,0.36187649670375
BRB,2009,0.376723558518208
BRB,2010,0.376445819468084
BRB,2011,0.368755441743557
BRB,2012,0.358080088992138
BRB,2013,0.357953248169648
BRB,2014,0.362758793848484
BRB,2015,0.365168554447528
BRB,2016,0.366827508449087
BRB,2017,0.362763830448069
BRB,2018,0.371310350436335
BRB,2019,0.372169283391949
BRB,2020,0.372416837395272
BRB,2021,0.374166210923063
BRB,2022,0.370508221585735
BRB,2023,0.370961980033602
BRB,2025,0.3708
BRN,1990,0.429
BRN,1995,0.428414004984376
BRN,1996,0.427793977926785
BRN,1997,0.427289177885634
BRN,1998,0.428373012235901
BRN,1999,0.428286829386615
BRN,2000,0.427858079533164
BRN,2001,0.424635328219521
BRN,2002,0.416030883079804
BRN,2003,0.413675348622017
BRN,2004,0.410942979737752
BRN,2005,0.408086947280071
BRN,2006,0.410730413899653
BRN,2007,0.404879810359357
BRN,2008,0.408010777116585
BRN,2009,0.408275670613117
BRN,2010,0.400418105095865
BRN,2011,0.402053179229122
BRN,2012,0.400868696443916
BRN,2013,0.40594274461172
BRN,2014,0.406826276603249
BRN,2015,0.406091835403274
BRN,2016,0.405472584276106
BRN,2017,0.405002608737038
BRN,2018,0.403219190153943
BRN,2019,0.40364578832979
BRN,2020,0.405449326038726
BRN,2021,0.402644110903005
BRN,2022,0.403435675348404
BRN,2023,0.404039190127774
BRN,2025,0.4044
BTN,1990,0.5392
BTN,1995,0.537460383991081
BTN,1996,0.538228543151254
BTN,1997,0.53787356395453
BTN,1998,0.537322286276197
BTN,1999,0.536408668730812
BTN,2000,0.535679473248458
BTN,2001,0.549187825857815
BTN,2002,0.535644232347643
BTN,2003,0.536927399373553
BTN,2004,0.54358084770841
BTN,2005,0.545380615017862
BTN,2006,0.561580564580023
BTN,2007,0.551072922694812
BTN,2008,0.540926053991856
BTN,2009,0.533670591888565
BTN,2010,0.536860685596942
BTN,2011,0.533670086354995
BTN,2012,0.529653100269972
BTN,2013,0.528826013737663
BTN,2014,0.525057624281755
BTN,2015,0.518767547610108
BTN,2016,0.516640505435284
BTN,2017,0.522192642741511
BTN,2018,0.512582314425749
BTN,2019,0.51125721294616
BTN,2020,0.505300491938609
BTN,2021,0.509519801451198
BTN,2022,0.515497174011401
BTN,2023,0.515028632946176
BTN,2025,0.516
BWA,1990,0.5126
BWA,1995,0.497832289051079
BWA,1996,0.496986475751826
BWA,1997,0.493524452720468
BWA,1998,0.489068533972892
BWA,1999,0.485133594318784
BWA,2000,0.483023181313863
BWA,2001,0.480241081076781
BWA,2002,0.479198408327298
BWA,2003,0.476122448647649
BWA,2004,0.472629791942631
BWA,2005,0.471771062227888
BWA,2006,0.469743757516079
BWA,2007,0.47366876426413
BWA,2008,0.469971363912473
BWA,2009,0.464561551156319
BWA,2010,0.458235942908555
BWA,2011,0.45188402331688
BWA,2012,0.445750059962054
BWA,2013,0.450235850889115
BWA,2014,0.446317172924424
BWA,2015,0.441424298839152
BWA,2016,0.436907186564909
BWA,2017,0.438752651481545
BWA,2018,0.423715601790778
BWA,2019,0.42892865849849
BWA,2020,0.427282592121424
BWA,2021,0.428231328141834
BWA,2022,0.431163348539531
BWA,2023,0.432397932350151
BWA,2025,0.4359
CAF,1990,0.5595
CAF,1995,0.566174271090975
CAF,1996,0.564349620744743
CAF,1997,0.569466392770798
CAF,1998,0.570188083780777
CAF,1999,0.569618312459367
CAF,2000,0.572872453947789
CAF,2001,0.566422651868101
CAF,2002,0.572061203694788
CAF,2003,0.570718725133131
CAF,2004,0.563570761328724
CAF,2005,0.577679893480224
CAF,2006,0.564494551000608
CAF,2007,0.575544733788577
CAF,2008,0.575489567765645
CAF,2009,0.592226530678688
CAF,2010,0.57695999568616
CAF,2011,0.585327602678619
CAF,2012,0.58010398283001
CAF,2013,0.589314809593107
CAF,2014,0.583251482081212
CAF,2015,0.579153936486907
CAF,2016,0.581202394246923
CAF,2017,0.585537470561245
CAF,2018,0.586757400789239
CAF,2019,0.579038747119261
CAF,2020,0.58011051530741
CAF,2021,0.581292458304027
CAF,2022,0.577950909651453
CAF,2023,0.578711096441822
CAF,2025,0.5755
CAN,1990,0.2881
CAN,1995,0.287536079744662
CAN,1996,0.287978990311468
CAN,1997,0.287742296972223
CAN,1998,0.287402388660477
CAN,1999,0.287173235833366
CAN,2000,0.286942440726614
CAN,2001,0.287074314496564
CAN,2002,0.287113872839351
CAN,2003,0.287336642302083
CAN,2004,0.28649449012547
CAN,2005,0.285686920672616
CAN,2006,0.285360085397833
CAN,2007,0.284901076283209
CAN,2008,0.284203289891092
CAN,2009,0.284199541231579
CAN,2010,0.282958787445727
CAN,2011,0.282921264521633
CAN,2012,0.282637109936743
CAN,2013,0.282478761386464
CAN,2014,0.282185221877821
CAN,2015,0.281935186256586
CAN,2016,0.282045932704806
CAN,2017,0.283117921729112
CAN,2018,0.284672258179706
CAN,2019,0.283846146718464
CAN,2020,0.283558443300829
CAN,2021,0.282427890585361
CAN,2022,0.281436971349
CAN,2023,0.281583885412555
CAN,2025,0.2803
CHE,1990,0.2943
CHE,1995,0.293450119997046
CHE,1996,0.294161830954195
CHE,1997,0.29429363417905
CHE,1998,0.294663955990463
CHE,1999,0.29292921866041
CHE,2000,0.292590042632675
CHE,2001,0.292686341147585
CHE,2002,0.292490148691814
CHE,2003,0.291405472241629
CHE,2004,0.291745315659154
CHE,2005,0.292778717484656
CHE,2006,0.291099939619777
CHE,2007,0.286857104770284
CHE,2008,0.287035792871646
CHE,2009,0.28672463498892
CHE,2010,0.285476828781736
CHE,2011,0.285045585409829
CHE,2012,0.284735423715826
CHE,2013,0.283492964314962
CHE,2014,0.282054050778178
CHE,2015,0.282400066569062
CHE,2016,0.282296173158284
CHE,2017,0.258394163070271
CHE,2018,0.256483648587123
CHE,2019,0.256238797287465
CHE,2020,0.255350560803248
CHE,2021,0.252527009439457
CHE,2022,0.251030071399067
CHE,2023,0.251258452297331
CHE,2025,0.2492
CHL,1990,0.3576
CHL,1995,0.359629264796037
CHL,1996,0.360901554513423
CHL,1997,0.360207853970312
CHL,1998,0.361671389296743
CHL,1999,0.362650549889141
CHL,2000,0.361627976961374
CHL,2001,0.3601812898287
CHL,2002,0.359849629015075
CHL,2003,0.359878912476054
CHL,2004,0.358910980447264
CHL,2005,0.356231621276745
CHL,2006,0.354299771524346
CHL,2007,0.355784379993772
CHL,2008,0.354202419680551
CHL,2009,0.352998469617533
CHL,2010,0.352105813465069
CHL,2011,0.35031888842493
CHL,2012,0.345661218232718
CHL,2013,0.344079856760782
CHL,2014,0.337839215434602
CHL,2015,0.337793204522337
CHL,2016,0.339256813077204
CHL,2017,0.339239617375445
CHL,2018,0.333659485202075
CHL,2019,0.332626090125988
CHL,2020,0.333157100552715
CHL,2021,0.333731088512827
CHL,2022,0.332513665146997
CHL,2023,0.332236492332546
CHL,2025,0.3317
CHN,1990,0.4157
CHN,1995,0.406837482872689
CHN,1996,0.403971847158283
CHN,1997,0.401246660265589
CHN,1998,0.399342948579935
CHN,1999,0.398291056536944
CHN,2000,0.397989771928511
CHN,2001,0.396427088516847
CHN,2002,0.395368311670486
CHN,2003,0.409591175530475
CHN,2004,0.407065800123566
CHN,2005,0.406391542814289
CHN,2006,0.403972634708985
CHN,2007,0.401644314705913
CHN,2008,0.399141821448358
CHN,2009,0.396646417978792
CHN,2010,0.393382322777987
CHN,2011,0.391385779696248
CHN,2012,0.390545976672936
CHN,2013,0.38875553483393
CHN,2014,0.387525654471401
CHN,2015,0.386337833427969
CHN,2016,0.386313077048712
CHN,2017,0.38554107240778
CHN,2018,0.384793183173222
CHN,2019,0.3839722303205
CHN,2020,0.383590366160879
CHN,2021,0.382330265337932
CHN,2022,0.381313954458842
CHN,2023,0.381528008944177
CHN,2025,0.3802
CIV,1990,0.4876
CIV,1995,0.494340247460916
CIV,1996,0.492776564775512
CIV,1997,0.493768048409798
CIV,1998,0.49632514199184
CIV,1999,0.500031523069561
CIV,2000,0.501040548253211
CIV,2001,0.50167758538616
CIV,2002,0.501398243759183
CIV,2003,0.501228233569655
CIV,2004,0.497159826415033
CIV,2005,0.494723154331095
CIV,2006,0.496333482264293
CIV,2007,0.503849375190949
CIV,2008,0.503023170295057
CIV,2009,0.499407888261923
CIV,2010,0.493896047868622
