dest_iso3,origin_iso3,year,migrant_stock,is_extrapolated
CPV,TLS,2000,7.0,False
CPV,RUS,2000,45.0,False
CPV,UKR,2000,22.0,False
CPV,GBR,2000,13.0,False
CPV,ITA,2000,128.0,False
CPV,PRT,2000,443.0,False
CPV,ESP,2000,24.0,False
CPV,BEL,2000,11.0,False
CPV,FRA,2000,84.0,False
CPV,DEU,2000,18.0,False
CPV,LUX,2000,7.0,False
CPV,NLD,2000,36.0,False
CPV,CHE,2000,13.0,False
CPV,CUB,2000,56.0,False
CPV,MEX,2000,2.0,False
CPV,ARG,2000,7.0,False
CPV,BRA,2000,63.0,False
CPV,PER,2000,1.0,False
CPV,USA,2000,127.0,False
GMB,GIN,2000,16030.0,False
GMB,LBR,2000,80.0,False
GMB,MLI,2000,3204.0,False
GMB,MRT,2000,454.0,False
GMB,SEN,2000,56483.0,False
GMB,SLE,2000,1027.0,False
GHA,ETH,2000,10.0,False
GHA,KEN,2000,2.0,False
GHA,RWA,2000,191.0,False
GHA,TZA,2000,3.0,False
GHA,CMR,2000,25.0,False
GHA,TCD,2000,2.0,False
GHA,COD,2000,10.0,False
GHA,DZA,2000,2.0,False
GHA,EGY,2000,11.0,False
GHA,BEN,2000,4925.0,False
GHA,BFA,2000,20838.0,False
GHA,GMB,2000,8.0,False
GHA,GIN,2000,33.0,False
GHA,LBR,2000,6030.0,False
GHA,MLI,2000,1172.0,False
GHA,MRT,2000,3.0,False
GHA,NER,2000,1323.0,False
GHA,NGA,2000,7707.0,False
GHA,SEN,2000,22.0,False
GHA,SLE,2000,1142.0,False
GHA,TGO,2000,39689.0,False
GHA,CHN,2000,24.0,False
GHA,JPN,2000,13.0,False
GHA,IND,2000,216.0,False
GHA,PAK,2000,24.0,False
GHA,LKA,2000,8.0,False
GHA,PHL,2000,11.0,False
GHA,ISR,2000,13.0,False
GHA,LBN,2000,251.0,False
GHA,SYR,2000,19.0,False
GHA,POL,2000,20.0,False
GHA,RUS,2000,30.0,False
GHA,GBR,2000,554.0,False
GHA,ITA,2000,58.0,False
GHA,FRA,2000,61.0,False
GHA,NLD,2000,64.0,False
GHA,CHE,2000,51.0,False
GHA,BRA,2000,4.0,False
GHA,CAN,2000,95.0,False
GHA,USA,2000,260.0,False
GHA,AUS,2000,13.0,False
GIN,BEN,2000,775.0,False
GIN,BFA,2000,201.0,False
GIN,CPV,2000,33.0,False
GIN,GMB,2000,230.0,False
GIN,LBR,2000,71142.0,False
GIN,MLI,2000,8179.0,False
GIN,MRT,2000,150.0,False
GIN,NER,2000,493.0,False
GIN,NGA,2000,172.0,False
GIN,SEN,2000,2619.0,False
GIN,SLE,2000,188401.0,False
GIN,TGO,2000,583.0,False
GIN,CHN,2000,35.0,False
GIN,JPN,2000,16.0,False
GIN,KOR,2000,60.0,False
GIN,SAU,2000,227.0,False
GIN,SYR,2000,7.0,False
GIN,RUS,2000,203.0,False
GIN,UKR,2000,50.0,False
GIN,PRT,2000,137.0,False
GIN,ESP,2000,35.0,False
GIN,BEL,2000,60.0,False
GIN,FRA,2000,490.0,False
GIN,CUB,2000,35.0,False
GIN,BRA,2000,67.0,False
GIN,CAN,2000,99.0,False
GIN,USA,2000,312.0,False
LBR,BEN,2000,26.0,False
LBR,BFA,2000,153.0,False
LBR,GMB,2000,275.0,False
LBR,GHA,2000,4381.0,False
LBR,GIN,2000,13125.0,False
LBR,MLI,2000,659.0,False
LBR,NER,2000,590.0,False
LBR,NGA,2000,917.0,False
LBR,SEN,2000,78.0,False
LBR,SLE,2000,33513.0,False
LBR,TGO,2000,104.0,False
LBR,IND,2000,283.0,False
LBR,LBN,2000,1862.0,False
LBR,SWE,2000,536.0,False
LBR,GBR,2000,542.0,False
LBR,ITA,2000,99.0,False
LBR,ESP,2000,130.0,False
LBR,FRA,2000,141.0,False
LBR,DEU,2000,453.0,False
LBR,NLD,2000,141.0,False
LBR,CHE,2000,66.0,False
LBR,CAN,2000,118.0,False
LBR,USA,2000,1552.0,False
MLI,AGO,2000,29.0,False
MLI,CMR,2000,244.0,False
MLI,CAF,2000,131.0,False
MLI,COG,2000,1835.0,False
MLI,GAB,2000,1982.0,False
MLI,DZA,2000,291.0,False
MLI,BEN,2000,216.0,False
MLI,BFA,2000,9913.0,False
MLI,GMB,2000,260.0,False
MLI,GHA,2000,1083.0,False
MLI,GIN,2000,7352.0,False
MLI,LBR,2000,277.0,False
MLI,MRT,2000,5320.0,False
MLI,NER,2000,2449.0,False
MLI,NGA,2000,693.0,False
MLI,SEN,2000,5191.0,False
MLI,SLE,2000,570.0,False
MLI,TGO,2000,350.0,False
MLI,CHN,2000,30.0,False
MLI,RUS,2000,48.0,False
MLI,FRA,2000,1130.0,False
MLI,USA,2000,101.0,False
MRT,CMR,2000,144.0,False
MRT,TCD,2000,20.0,False
MRT,COD,2000,15.0,False
MRT,GAB,2000,37.0,False
MRT,DZA,2000,577.0,False
MRT,EGY,2000,101.0,False
MRT,LBY,2000,61.0,False
MRT,MAR,2000,146.0,False
MRT,TUN,2000,115.0,False
MRT,BEN,2000,232.0,False
MRT,GHA,2000,119.0,False
MRT,GIN,2000,1710.0,False
MRT,MLI,2000,3696.0,False
MRT,NER,2000,75.0,False
MRT,SEN,2000,16695.0,False
MRT,TGO,2000,68.0,False
MRT,CHN,2000,110.0,False
MRT,KOR,2000,40.0,False
MRT,IRQ,2000,38.0,False
MRT,KWT,2000,17.0,False
MRT,LBN,2000,57.0,False
MRT,SAU,2000,125.0,False
MRT,PSE,2000,66.0,False
MRT,SYR,2000,68.0,False
MRT,ARE,2000,33.0,False
MRT,RUS,2000,14.0,False
MRT,ITA,2000,25.0,False
MRT,ESP,2000,34.0,False
MRT,BEL,2000,27.0,False
MRT,ARG,2000,27.0,False
MRT,BRA,2000,61.0,False
MRT,CAN,2000,17.0,False
MRT,USA,2000,46.0,False
NER,CMR,2000,222.0,False
NER,TCD,2000,323.0,False
NER,DZA,2000,177.0,False
NER,LBY,2000,69.0,False
NER,BEN,2000,10765.0,False
NER,BFA,2000,8219.0,False
NER,GHA,2000,975.0,False
NER,MLI,2000,21918.0,False
NER,NGA,2000,8957.0,False
NER,SEN,2000,414.0,False
NER,TGO,2000,6337.0,False
NGA,CMR,2000,4882.0,False
NGA,TCD,2000,5296.0,False
NGA,BEN,2000,63894.0,False
NGA,GHA,2000,40367.0,False
NGA,LBR,2000,3728.0,False
NGA,MLI,2000,29220.0,False
NGA,NER,2000,20464.0,False
NGA,SLE,2000,739.0,False
NGA,TGO,2000,26811.0,False
SEN,RWA,2000,196.0,False
SEN,CMR,2000,517.0,False
SEN,CAF,2000,1.0,False
SEN,COD,2000,58.0,False
SEN,DZA,2000,2217.0,False
SEN,MAR,2000,1742.0,False
SEN,BEN,2000,1459.0,False
SEN,GMB,2000,2394.0,False
SEN,GHA,2000,331.0,False
SEN,GIN,2000,15551.0,False
SEN,LBR,2000,244.0,False
SEN,MLI,2000,12479.0,False
SEN,MRT,2000,27084.0,False
SEN,NER,2000,665.0,False
SEN,NGA,2000,185.0,False
SEN,SLE,2000,5591.0,False
SEN,TGO,2000,464.0,False
SEN,LBN,2000,323.0,False
SEN,SAU,2000,619.0,False
SEN,FRA,2000,5522.0,False
SEN,DEU,2000,360.0,False
SEN,BRA,2000,277.0,False
SEN,USA,2000,335.0,False
SLE,ZAF,2000,188.0,False
SLE,BEN,2000,160.0,False
SLE,BFA,2000,13.0,False
SLE,CPV,2000,2.0,False
SLE,GMB,2000,2400.0,False
SLE,GHA,2000,428.0,False
SLE,GIN,2000,30725.0,False
SLE,LBR,2000,5522.0,False
SLE,MLI,2000,877.0,False
SLE,MRT,2000,34.0,False
SLE,NER,2000,28.0,False
SLE,NGA,2000,763.0,False
SLE,SEN,2000,248.0,False
SLE,TGO,2000,14.0,False
SLE,CHN,2000,7.0,False
SLE,PRK,2000,1.0,False
SLE,JPN,2000,4.0,False
SLE,KOR,2000,6.0,False
SLE,IND,2000,161.0,False
SLE,LBN,2000,1045.0,False
SLE,RUS,2000,50.0,False
SLE,GBR,2000,266.0,False
SLE,DEU,2000,61.0,False
SLE,CAN,2000,22.0,False
SLE,USA,2000,251.0,False
TGO,RWA,2000,799.0,False
TGO,CMR,2000,161.0,False
TGO,CAF,2000,102.0,False
TGO,TCD,2000,147.0,False
TGO,COG,2000,63.0,False
TGO,COD,2000,187.0,False
TGO,GNQ,2000,24.0,False
TGO,GAB,2000,254.0,False
TGO,STP,2000,12.0,False
TGO,BEN,2000,17071.0,False
TGO,BFA,2000,3549.0,False
TGO,CPV,2000,10.0,False
TGO,GMB,2000,296.0,False
TGO,GHA,2000,14738.0,False
TGO,GIN,2000,937.0,False
TGO,LBR,2000,52.0,False
TGO,MLI,2000,1169.0,False
TGO,MRT,2000,50.0,False
TGO,NER,2000,10425.0,False
TGO,NGA,2000,7523.0,False
TGO,SEN,2000,283.0,False
TGO,SLE,2000,33.0,False
TGO,CHN,2000,60.0,False
TGO,BEL,2000,10.0,False
TGO,FRA,2000,607.0,False
TGO,DEU,2000,58.0,False
TGO,CAN,2000,6.0,False
TGO,USA,2000,84.0,False
KAZ,KGZ,2000,35779.0,False
KAZ,TJK,2000,11258.0,False
KAZ,TKM,2000,54787.0,False
KAZ,UZB,2000,216027.0,False
KAZ,CHN,2000,55773.0,False
KAZ,MNG,2000,29328.0,False
KAZ,KOR,2000,508.0,False
KAZ,AFG,2000,3528.0,False
KAZ,IND,2000,548.0,False
KAZ,IRN,2000,1663.0,False
KAZ,PAK,2000,260.0,False
KAZ,ARM,2000,3184.0,False
KAZ,AZE,2000,6344.0,False
KAZ,GEO,2000,4735.0,False
KAZ,ISR,2000,116.0,False
KAZ,PSE,2000,185.0,False
KAZ,TUR,2000,3437.0,False
KAZ,ARE,2000,332.0,False
KAZ,BLR,2000,17907.0,False
KAZ,POL,2000,526.0,False
KAZ,MDA,2000,3796.0,False
KAZ,RUS,2000,437852.0,False
KAZ,UKR,2000,61944.0,False
KAZ,EST,2000,619.0,False
KAZ,LVA,2000,1658.0,False
KAZ,LTU,2000,3125.0,False
KAZ,DEU,2000,2652.0,False
KAZ,USA,2000,384.0,False
KGZ,KAZ,2000,14610.0,False
KGZ,TJK,2000,5026.0,False
KGZ,TKM,2000,1048.0,False
KGZ,UZB,2000,8276.0,False
KGZ,CHN,2000,215.0,False
KGZ,PRK,2000,710.0,False
KGZ,KOR,2000,357.0,False
KGZ,VNM,2000,63.0,False
KGZ,ARM,2000,2130.0,False
KGZ,AZE,2000,4178.0,False
KGZ,GEO,2000,3135.0,False
KGZ,TUR,2000,519.0,False
KGZ,BLR,2000,11564.0,False
KGZ,POL,2000,3281.0,False
KGZ,MDA,2000,2746.0,False
KGZ,ROU,2000,377.0,False
KGZ,RUS,2000,125361.0,False
KGZ,UKR,2000,30902.0,False
KGZ,EST,2000,597.0,False
KGZ,FIN,2000,97.0,False
KGZ,LVA,2000,949.0,False
KGZ,LTU,2000,2695.0,False
KGZ,DEU,2000,3202.0,False
TJK,ZMB,2000,13.0,False
TJK,DZA,2000,75.0,False
TJK,NER,2000,13.0,False
TJK,KAZ,2000,463.0,False
TJK,KGZ,2000,5863.0,False
TJK,TKM,2000,246.0,False
TJK,UZB,2000,4181.0,False
TJK,CHN,2000,20.0,False
TJK,PRK,2000,68.0,False
TJK,AFG,2000,9273.0,False
TJK,IND,2000,254.0,False
TJK,IRN,2000,605.0,False
TJK,PAK,2000,62.0,False
TJK,BRN,2000,13.0,False
TJK,ARM,2000,125.0,False
TJK,AZE,2000,110.0,False
TJK,GEO,2000,338.0,False
TJK,IRQ,2000,32.0,False
TJK,OMN,2000,21.0,False
TJK,TUR,2000,386.0,False
TJK,BLR,2000,422.0,False
TJK,POL,2000,21.0,False
TJK,MDA,2000,515.0,False
TJK,RUS,2000,143429.0,False
TJK,UKR,2000,553.0,False
TJK,DNK,2000,56.0,False
TJK,GBR,2000,103.0,False
TJK,AUT,2000,37.0,False
TJK,DEU,2000,64.0,False
TJK,NLD,2000,35.0,False
TJK,CHE,2000,26.0,False
TJK,CAN,2000,25.0,False
TJK,USA,2000,137.0,False
TJK,NZL,2000,61.0,False
TKM,KAZ,2000,10599.0,False
TKM,TJK,2000,8807.0,False
TKM,UZB,2000,37418.0,False
TKM,AFG,2000,1015.0,False
TKM,IRN,2000,906.0,False
TKM,ARM,2000,3804.0,False
TKM,AZE,2000,4041.0,False
TKM,BLR,2000,763.0,False
TKM,RUS,2000,43133.0,False
TKM,UKR,2000,4121.0,False
TKM,DEU,2000,608.0,False
UZB,KAZ,2000,12140.0,False
UZB,KGZ,2000,2968.0,False
UZB,TJK,2000,18209.0,False
UZB,TKM,2000,346.0,False
UZB,ARM,2000,3904.0,False
UZB,AZE,2000,11543.0,False
UZB,BLR,2000,15458.0,False
UZB,RUS,2000,613078.0,False
UZB,UKR,2000,73860.0,False
UZB,DEU,2000,5282.0,False
CHN,BDI,2000,85.0,False
CHN,ETH,2000,121.0,False
CHN,KEN,2000,190.0,False
CHN,MDG,2000,66.0,False
CHN,MUS,2000,198.0,False
CHN,RWA,2000,47.0,False
CHN,SOM,2000,121.0,False
CHN,UGA,2000,90.0,False
CHN,TZA,2000,134.0,False
CHN,ZMB,2000,79.0,False
CHN,ZWE,2000,44.0,False
CHN,CMR,2000,163.0,False
CHN,COG,2000,254.0,False
CHN,COD,2000,44.0,False
CHN,GNQ,2000,46.0,False
CHN,DZA,2000,164.0,False
CHN,EGY,2000,378.0,False
CHN,MAR,2000,64.0,False
CHN,ZAF,2000,536.0,False
CHN,GHA,2000,324.0,False
CHN,GIN,2000,102.0,False
CHN,LBR,2000,29.0,False
CHN,MLI,2000,159.0,False
CHN,NGA,2000,360.0,False
CHN,KAZ,2000,1397.0,False
CHN,KGZ,2000,293.0,False
CHN,TJK,2000,160.0,False
CHN,TKM,2000,137.0,False
CHN,UZB,2000,227.0,False
CHN,PRK,2000,1320.0,False
CHN,JPN,2000,19609.0,False
CHN,MNG,2000,1365.0,False
CHN,KOR,2000,35876.0,False
CHN,AFG,2000,197.0,False
CHN,BGD,2000,199.0,False
CHN,BTN,2000,162.0,False
CHN,IND,2000,4475.0,False
CHN,IRN,2000,336.0,False
CHN,NPL,2000,713.0,False
CHN,PAK,2000,2261.0,False
CHN,LKA,2000,304.0,False
CHN,KHM,2000,76.0,False
CHN,IDN,2000,2031.0,False
CHN,LAO,2000,333.0,False
CHN,MYS,2000,3217.0,False
CHN,PHL,2000,2307.0,False
CHN,THA,2000,1898.0,False
CHN,VNM,2000,10179.0,False
CHN,AZE,2000,158.0,False
CHN,IRQ,2000,399.0,False
CHN,ISR,2000,223.0,False
CHN,JOR,2000,257.0,False
CHN,SAU,2000,285.0,False
CHN,SYR,2000,216.0,False
CHN,TUR,2000,518.0,False
CHN,YEM,2000,592.0,False
CHN,BLR,2000,221.0,False
CHN,POL,2000,233.0,False
CHN,RUS,2000,2856.0,False
CHN,UKR,2000,401.0,False
CHN,DNK,2000,524.0,False
CHN,FIN,2000,403.0,False
CHN,IRL,2000,282.0,False
CHN,NOR,2000,253.0,False
CHN,SWE,2000,762.0,False
CHN,GBR,2000,3682.0,False
CHN,ITA,2000,1756.0,False
CHN,SRB,2000,38.0,False
CHN,ESP,2000,1007.0,False
CHN,AUT,2000,309.0,False
CHN,BEL,2000,466.0,False
CHN,FRA,2000,4463.0,False
CHN,DEU,2000,4248.0,False
CHN,NLD,2000,997.0,False
CHN,CHE,2000,400.0,False
CHN,CUB,2000,103.0,False
CHN,JAM,2000,37.0,False
CHN,MEX,2000,366.0,False
CHN,PAN,2000,266.0,False
CHN,ARG,2000,519.0,False
CHN,BRA,2000,865.0,False
CHN,CHL,2000,116.0,False
CHN,COL,2000,240.0,False
CHN,ECU,2000,81.0,False
CHN,PER,2000,122.0,False
CHN,CAN,2000,5822.0,False
CHN,USA,2000,21030.0,False
CHN,AUS,2000,3883.0,False
CHN,NZL,2000,1068.0,False
PRK,CHN,2000,9209.0,False
PRK,JPN,2000,75.0,False
PRK,KOR,2000,2212.0,False
PRK,BGD,2000,64.0,False
PRK,IND,2000,105.0,False
PRK,PAK,2000,51.0,False
PRK,LKA,2000,99.0,False
PRK,IDN,2000,720.0,False
PRK,MYS,2000,73.0,False
PRK,PHL,2000,1152.0,False
PRK,THA,2000,220.0,False
PRK,VNM,2000,291.0,False
PRK,RUS,2000,36.0,False
PRK,GBR,2000,96.0,False
PRK,BRA,2000,927.0,False
PRK,PER,2000,168.0,False
PRK,CAN,2000,95.0,False
PRK,USA,2000,311.0,False
PRK,AUS,2000,59.0,False
JPN,KEN,2000,99.0,False
JPN,CMR,2000,27.0,False
JPN,EGY,2000,399.0,False
JPN,ZAF,2000,114.0,False
JPN,GHA,2000,257.0,False
JPN,NGA,2000,157.0,False
JPN,SEN,2000,16.0,False
JPN,UZB,2000,134.0,False
JPN,CHN,2000,180022.0,False
JPN,PRK,2000,6577.0,False
JPN,MNG,2000,873.0,False
JPN,KOR,2000,321236.0,False
JPN,AFG,2000,124.0,False
JPN,BGD,2000,1321.0,False
JPN,IND,2000,2907.0,False
JPN,IRN,2000,667.0,False
JPN,NPL,2000,2031.0,False
JPN,PAK,2000,825.0,False
JPN,LKA,2000,1438.0,False
JPN,KHM,2000,809.0,False
JPN,IDN,2000,4738.0,False
JPN,LAO,2000,962.0,False
JPN,MYS,2000,3486.0,False
JPN,PHL,2000,111951.0,False
JPN,THA,2000,20077.0,False
JPN,VNM,2000,8051.0,False
JPN,SYR,2000,25.0,False
JPN,TUR,2000,180.0,False
JPN,POL,2000,405.0,False
JPN,ROU,2000,2294.0,False
JPN,RUS,2000,2968.0,False
JPN,UKR,2000,765.0,False
JPN,DNK,2000,187.0,False
JPN,IRL,2000,221.0,False
JPN,SWE,2000,378.0,False
JPN,GBR,2000,5758.0,False
JPN,ITA,2000,552.0,False
JPN,ESP,2000,613.0,False
JPN,BEL,2000,171.0,False
JPN,FRA,2000,1957.0,False
JPN,DEU,2000,1668.0,False
JPN,NLD,2000,261.0,False
JPN,CHE,2000,296.0,False
JPN,MEX,2000,853.0,False
JPN,ARG,2000,1473.0,False
JPN,BOL,2000,1850.0,False
JPN,BRA,2000,110514.0,False
JPN,CHL,2000,194.0,False
JPN,COL,2000,1330.0,False
JPN,PRY,2000,764.0,False
JPN,PER,2000,20377.0,False
JPN,CAN,2000,3738.0,False
JPN,USA,2000,16900.0,False
JPN,AUS,2000,3770.0,False
JPN,NZL,2000,1130.0,False
MNG,KAZ,2000,311.0,False
MNG,CHN,2000,778.0,False
MNG,PRK,2000,29.0,False
MNG,JPN,2000,64.0,False
MNG,KOR,2000,148.0,False
MNG,IND,2000,9.0,False
MNG,LAO,2000,1.0,False
MNG,PHL,2000,12.0,False
MNG,VNM,2000,1.0,False
MNG,TUR,2000,51.0,False
MNG,BGR,2000,1.0,False
MNG,CZE,2000,4.0,False
MNG,POL,2000,2.0,False
MNG,RUS,2000,1631.0,False
MNG,SVK,2000,3.0,False
MNG,FIN,2000,14.0,False
MNG,IRL,2000,1.0,False
MNG,GBR,2000,40.0,False
MNG,MKD,2000,2.0,False
MNG,AUT,2000,2.0,False
MNG,FRA,2000,3.0,False
MNG,DEU,2000,24.0,False
MNG,CHE,2000,2.0,False
MNG,URY,2000,3.0,False
MNG,CAN,2000,12.0,False
MNG,USA,2000,124.0,False
MNG,AUS,2000,1.0,False
KOR,KAZ,2000,1421.0,False
KOR,UZB,2000,529.0,False
KOR,CHN,2000,24926.0,False
KOR,MNG,2000,1792.0,False
KOR,NPL,2000,193.0,False
KOR,LKA,2000,627.0,False
KOR,KHM,2000,9699.0,False
KOR,IDN,2000,2358.0,False
KOR,PHL,2000,5363.0,False
KOR,THA,2000,1455.0,False
KOR,VNM,2000,3516.0,False
KOR,RUS,2000,1204.0,False
KOR,USA,2000,4435.0,False
AFG,TJK,2000,14343.0,False
AFG,UZB,2000,717.0,False
AFG,PAK,2000,11475.0,False
BGD,CHN,2000,56437.0,False
BGD,JPN,2000,4424.0,False
BGD,IND,2000,10493.0,False
BGD,NPL,2000,6003.0,False
BGD,KHM,2000,6189.0,False
BGD,IDN,2000,44838.0,False
BGD,LAO,2000,27778.0,False
BGD,MYS,2000,73596.0,False
BGD,THA,2000,3857.0,False
BGD,VNM,2000,8408.0,False
BGD,BHR,2000,9504.0,False
BGD,NOR,2000,4509.0,False
BGD,GBR,2000,10589.0,False
BGD,BRA,2000,4701.0,False
BGD,USA,2000,14540.0,False
BTN,CHN,2000,266.0,False
BTN,JPN,2000,28.0,False
BTN,KOR,2000,10.0,False
BTN,BGD,2000,10.0,False
BTN,IND,2000,4760.0,False
BTN,NPL,2000,154.0,False
BTN,LKA,2000,9.0,False
BTN,PHL,2000,2.0,False
BTN,THA,2000,17.0,False
BTN,DNK,2000,8.0,False
BTN,SWE,2000,6.0,False
BTN,GBR,2000,13.0,False
BTN,ITA,2000,2.0,False
BTN,FRA,2000,9.0,False
BTN,DEU,2000,7.0,False
BTN,NLD,2000,4.0,False
BTN,CHE,2000,3.0,False
BTN,CAN,2000,12.0,False
BTN,USA,2000,40.0,False
BTN,AUS,2000,3.0,False
BTN,NZL,2000,6.0,False
IND,KEN,2000,1568.0,False
IND,MUS,2000,244.0,False
IND,SOM,2000,56.0,False
IND,UGA,2000,456.0,False
IND,ZMB,2000,408.0,False
IND,ZAF,2000,2917.0,False
IND,NGA,2000,380.0,False
IND,KAZ,2000,2488.0,False
IND,CHN,2000,53355.0,False
IND,JPN,2000,504.0,False
IND,AFG,2000,11459.0,False
IND,BGD,2000,1775400.0,False
IND,BTN,2000,3814.0,False
IND,IRN,2000,1184.0,False
IND,MDV,2000,124.0,False
IND,NPL,2000,335228.0,False
IND,PAK,2000,637364.0,False
IND,LKA,2000,125696.0,False
IND,BRN,2000,14648.0,False
IND,IDN,2000,587.0,False
IND,MYS,2000,10463.0,False
IND,VNM,2000,411.0,False
IND,IRQ,2000,336.0,False
IND,KWT,2000,3901.0,False
IND,SAU,2000,2537.0,False
IND,TUR,2000,69.0,False
IND,ARE,2000,6788.0,False
IND,RUS,2000,257.0,False
IND,IRL,2000,148.0,False
IND,GBR,2000,2959.0,False
IND,PRT,2000,104.0,False
IND,FRA,2000,781.0,False
IND,DEU,2000,1704.0,False
IND,CAN,2000,1064.0,False
IND,USA,2000,1744.0,False
IND,AUS,2000,449.0,False
IND,FJI,2000,136.0,False
IRN,TKM,2000,422.0,False
IRN,AFG,2000,999992.0,False
IRN,PAK,2000,6432.0,False
IRN,ARM,2000,630.0,False
IRN,AZE,2000,1414.0,False
IRN,IRQ,2000,95121.0,False
IRN,TUR,2000,507.0,False
MDV,EGY,2000,15.0,False
MDV,JPN,2000,38.0,False
MDV,BGD,2000,2372.0,False
MDV,IND,2000,5140.0,False
MDV,PAK,2000,45.0,False
MDV,LKA,2000,3469.0,False
MDV,MYS,2000,26.0,False
MDV,PHL,2000,70.0,False
MDV,THA,2000,38.0,False
MDV,LBN,2000,3.0,False
MDV,SWE,2000,17.0,False
MDV,GBR,2000,40.0,False
MDV,ITA,2000,170.0,False
MDV,AUT,2000,10.0,False
MDV,FRA,2000,39.0,False
MDV,DEU,2000,73.0,False
MDV,CHE,2000,42.0,False
MDV,CAN,2000,39.0,False
MDV,USA,2000,7.0,False
MDV,AUS,2000,22.0,False
MDV,NZL,2000,5.0,False
NPL,CHN,2000,9472.0,False
NPL,BGD,2000,348.0,False
NPL,BTN,2000,54567.0,False
NPL,IND,2000,391353.0,False
NPL,PAK,2000,1129.0,False
NPL,LKA,2000,67.0,False
PAK,CHN,2000,153.0,False
PAK,AFG,2000,963267.0,False
PAK,IND,2000,963773.0,False
PAK,IRN,2000,1320.0,False
PAK,LKA,2000,261.0,False
PAK,IDN,2000,193.0,False
PAK,IRQ,2000,276.0,False
LKA,EGY,2000,6.0,False
LKA,LBY,2000,2.0,False
LKA,ZAF,2000,24.0,False
LKA,CHN,2000,54.0,False
LKA,JPN,2000,68.0,False
LKA,KOR,2000,48.0,False
LKA,AFG,2000,9.0,False
LKA,BGD,2000,28.0,False
LKA,BTN,2000,15.0,False
LKA,IND,2000,15352.0,False
LKA,IRN,2000,6.0,False
LKA,MDV,2000,130.0,False
LKA,NPL,2000,18.0,False
LKA,PAK,2000,120.0,False
LKA,IDN,2000,32.0,False
LKA,MYS,2000,89.0,False
LKA,THA,2000,19.0,False
LKA,BHR,2000,29.0,False
LKA,CYP,2000,18.0,False
LKA,IRQ,2000,2.0,False
LKA,ISR,2000,2.0,False
LKA,JOR,2000,22.0,False
LKA,KWT,2000,142.0,False
LKA,LBN,2000,59.0,False
LKA,OMN,2000,27.0,False
LKA,QAT,2000,19.0,False
LKA,SAU,2000,102.0,False
LKA,SYR,2000,5.0,False
LKA,TUR,2000,3.0,False
LKA,ARE,2000,130.0,False
LKA,RUS,2000,13.0,False
LKA,FIN,2000,6.0,False
LKA,NOR,2000,8.0,False
LKA,SWE,2000,17.0,False
LKA,GBR,2000,104.0,False
LKA,GRC,2000,6.0,False
LKA,ITA,2000,390.0,False
LKA,PRT,2000,1.0,False
LKA,ESP,2000,3.0,False
LKA,FRA,2000,38.0,False
LKA,DEU,2000,44.0,False
LKA,CHE,2000,22.0,False
LKA,HTI,2000,3.0,False
LKA,CAN,2000,18.0,False
LKA,USA,2000,50.0,False
LKA,AUS,2000,54.0,False
LKA,NZL,2000,8.0,False
BRN,CHN,2000,878.0,False
BRN,JPN,2000,78.0,False
BRN,KOR,2000,68.0,False
BRN,BGD,2000,114.0,False
BRN,IND,2000,452.0,False
BRN,NPL,2000,1145.0,False
BRN,PAK,2000,258.0,False
BRN,LKA,2000,714.0,False
BRN,IDN,2000,4683.0,False
BRN,MYS,2000,20199.0,False
BRN,PHL,2000,7351.0,False
BRN,THA,2000,3972.0,False
BRN,GBR,2000,807.0,False
BRN,NLD,2000,129.0,False
BRN,USA,2000,42.0,False
BRN,AUS,2000,220.0,False
BRN,NZL,2000,81.0,False
KHM,CHN,2000,1256.0,False
KHM,PRK,2000,34.0,False
KHM,JPN,2000,94.0,False
KHM,KOR,2000,38.0,False
KHM,IND,2000,47.0,False
KHM,NPL,2000,43.0,False
KHM,PAK,2000,43.0,False
KHM,LKA,2000,26.0,False
KHM,IDN,2000,47.0,False
KHM,LAO,2000,230.0,False
KHM,MYS,2000,77.0,False
KHM,PHL,2000,145.0,False
KHM,THA,2000,31139.0,False
KHM,VNM,2000,37677.0,False
KHM,RUS,2000,34.0,False
KHM,GBR,2000,55.0,False
KHM,ITA,2000,13.0,False
KHM,FRA,2000,192.0,False
KHM,DEU,2000,30.0,False
KHM,NLD,2000,21.0,False
KHM,CAN,2000,43.0,False
KHM,USA,2000,166.0,False
KHM,AUS,2000,85.0,False
IDN,SOM,2000,4.0,False
IDN,CHN,2000,7.0,False
IDN,JPN,2000,11180.0,False
IDN,KOR,2000,7389.0,False
IDN,AFG,2000,24.0,False
IDN,IND,2000,6.0,False
IDN,IRN,2000,18.0,False
IDN,PAK,2000,2.0,False
IDN,LKA,2000,1.0,False
IDN,MYS,2000,6.0,False
IDN,PHL,2000,4722.0,False
IDN,THA,2000,2184.0,False
IDN,TLS,2000,70294.0,False
IDN,IRQ,2000,178.0,False
IDN,SAU,2000,1850.0,False
IDN,PSE,2000,2.0,False
IDN,GBR,2000,2388.0,False
IDN,USA,2000,3494.0,False
IDN,AUS,2000,3626.0,False
LAO,CHN,2000,1341.0,False
LAO,KHM,2000,600.0,False
LAO,THA,2000,669.0,False
LAO,VNM,2000,5825.0,False
LAO,AUS,2000,8.0,False
MYS,SOM,2000,6.0,False
MYS,CHN,2000,17083.0,False
MYS,JPN,2000,5502.0,False
MYS,KOR,2000,1571.0,False
MYS,AFG,2000,13.0,False
